油站名称,油站编码,油品名称,罐号,油品编码,日期,历史销量,当天温度,当天油价,节假日,当时天气
岷江长征,MD47,92号 车用汽油(ⅥB),2,300874,2023/6/16,2744,33.5,9600.4,工作日,晴
岷江长征,MD47,95号 车用汽油(ⅥB),3,300873,2023/6/16,1822,33.5,9853.37,工作日,晴
岷江长征,MD47,92号 车用汽油(ⅥB),4,300874,2023/6/16,1333,33.5,9600.4,工作日,晴
岷江黄龙景区,MD48,95号 车用汽油(ⅥB),1,300873,2023/6/16,1153,30.5,9853.37,工作日,晴
岷江黄龙景区,MD48,0号 车用柴油(Ⅵ),2,300863,2023/6/16,1645,30.5,8807.27,工作日,晴
岷江黄龙景区,MD48,92号 车用汽油(ⅥB),3,300874,2023/6/16,1242,30.5,9600.4,工作日,晴
岷江黄龙景区,MD48,92号 车用汽油(ⅥB),4,300874,2023/6/16,1002,30.5,9600.4,工作日,晴
岷江黑河,MD49,0号 车用柴油(Ⅵ),1,300863,2023/6/16,214,37.9,8807.27,工作日,中雨
岷江黑河,MD49,0号 车用柴油(Ⅵ),2,300863,2023/6/16,1603,37.9,8807.27,工作日,中雨
岷江黑河,MD49,92号 车用汽油(ⅥB),3,300874,2023/6/16,2201,37.9,9600.4,工作日,中雨
岷江黑河,MD49,95号 车用汽油(ⅥB),4,300873,2023/6/16,299,37.9,9853.37,工作日,中雨
岷江马尔康,MD60,0号 车用柴油(Ⅵ),1,300863,2023/6/16,5895,30.7,8807.27,工作日,中雨
岷江马尔康,MD60,95号 车用汽油(ⅥB),2,300873,2023/6/16,8893,30.7,9853.37,工作日,中雨
岷江马尔康,MD60,92号 车用汽油(ⅥB),4,300874,2023/6/16,11901,30.7,9600.4,工作日,中雨
岷江四姑娘山,MD63,0号 车用柴油(Ⅵ),2,300863,2023/6/16,5603,38.5,8807.27,工作日,晴
岷江四姑娘山,MD63,95号 车用汽油(ⅥB),3,300873,2023/6/16,3533,38.5,9853.37,工作日,晴
岷江四姑娘山,MD63,92号 车用汽油(ⅥB),4,300874,2023/6/16,7172,38.5,9600.4,工作日,晴
岷江观音桥,MD64,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1616,27.4,8807.27,工作日,阴
岷江观音桥,MD64,95号 车用汽油(ⅥB),2,300873,2023/6/16,1300,27.4,9853.37,工作日,阴
岷江观音桥,MD64,92号 车用汽油(ⅥB),3,300874,2023/6/16,6079,27.4,9600.4,工作日,阴
岷江观音桥,MD64,0号 车用柴油(Ⅵ),4,300863,2023/6/16,1669,27.4,8807.27,工作日,阴
岷江金川,MD65,95号 车用汽油(ⅥB),1,300873,2023/6/16,1076,30.9,9853.37,工作日,阴
岷江金川,MD65,92号 车用汽油(ⅥB),2,300874,2023/6/16,3705,30.9,9600.4,工作日,阴
岷江金川,MD65,0号 车用柴油(Ⅵ),3,300863,2023/6/16,2031,30.9,8807.27,工作日,阴
岷江朱家河坝,MD68,0号 车用柴油(Ⅵ),1,300863,2023/6/16,3228,37.8,8807.27,工作日,阴
岷江朱家河坝,MD68,92号 车用汽油(ⅥB),2,300874,2023/6/16,9525,37.8,9600.4,工作日,阴
岷江朱家河坝,MD68,95号 车用汽油(ⅥB),3,300873,2023/6/16,4049,37.8,9853.37,工作日,阴
岷江朱家河坝,MD68,0号 车用柴油(Ⅵ),4,300863,2023/6/16,3103,37.8,8807.27,工作日,阴
金哈达,MD6B,0号 车用柴油(Ⅵ),1,300863,2023/6/16,2134,37.6,8807.27,工作日,中雨
金哈达,MD6B,0号 车用柴油(Ⅵ),2,300863,2023/6/16,996,37.6,8807.27,工作日,中雨
金哈达,MD6B,92号 车用汽油(ⅥB),3,300874,2023/6/16,2963,37.6,9600.4,工作日,中雨
金哈达,MD6B,95号 车用汽油(ⅥB),4,300873,2023/6/16,1002,37.6,9853.37,工作日,中雨
新四姑娘山,MD6E,0号 车用柴油(Ⅵ),1,300863,2023/6/16,582,26.6,8807.27,工作日,晴
新四姑娘山,MD6E,92号 车用汽油(ⅥB),2,300874,2023/6/16,2257,26.6,9600.4,工作日,晴
新四姑娘山,MD6E,95号 车用汽油(ⅥB),3,300873,2023/6/16,4434,26.6,9853.37,工作日,晴
新四姑娘山,MD6E,92号 车用汽油(ⅥB),4,300874,2023/6/16,3725,26.6,9600.4,工作日,晴
新四姑娘山,MD6E,0号 车用柴油(Ⅵ),5,300863,2023/6/16,162,26.6,8807.27,工作日,晴
马尔康俄而雅,MD6F,0号 车用柴油(Ⅵ),1,300863,2023/6/16,2109,38.1,8807.27,工作日,阴
马尔康俄而雅,MD6F,0号 车用柴油(Ⅵ),2,300863,2023/6/16,9114,38.1,8807.27,工作日,阴
马尔康俄而雅,MD6F,92号 车用汽油(ⅥB),3,300874,2023/6/16,15196,38.1,9600.4,工作日,阴
马尔康俄而雅,MD6F,92号 车用汽油(ⅥB),4,300874,2023/6/16,89,38.1,9600.4,工作日,阴
马尔康俄而雅,MD6F,95号 车用汽油(ⅥB),5,300873,2023/6/16,8781,38.1,9853.37,工作日,阴
岷江千禧,MD80,0号 车用柴油(Ⅵ),1,300863,2023/6/16,2334,34.6,8807.27,工作日,中雨
岷江千禧,MD80,92号 车用汽油(ⅥB),2,300874,2023/6/16,3710,34.6,9600.4,工作日,中雨
岷江千禧,MD80,95号 车用汽油(ⅥB),3,300873,2023/6/16,3564,34.6,9853.37,工作日,中雨
岷江千禧,MD80,92号 车用汽油(ⅥB),4,300874,2023/6/16,2714,34.6,9600.4,工作日,中雨
岷江万里,MD82,95号 车用汽油(ⅥB),2,300873,2023/6/16,2655,26.1,9853.37,工作日,阴
岷江万里,MD82,92号 车用汽油(ⅥB),3,300874,2023/6/16,4112,26.1,9600.4,工作日,阴
岷江万里,MD82,0号 车用柴油(Ⅵ),4,300863,2023/6/16,847,26.1,8807.27,工作日,阴
岷江金山,MD83,92号 车用汽油(ⅥB),1,300874,2023/6/16,1338,33,9600.4,工作日,小雨
岷江金山,MD83,95号 车用汽油(ⅥB),2,300873,2023/6/16,364,33,9853.37,工作日,小雨
岷江金山,MD83,0号 车用柴油(Ⅵ),3,300863,2023/6/16,887,33,8807.27,工作日,小雨
岷江兴桥,MD84,0号 车用柴油(Ⅵ),1,300863,2023/6/16,798,35.3,8807.27,工作日,小雨
岷江兴桥,MD84,92号 车用汽油(ⅥB),2,300874,2023/6/16,2191,35.3,9600.4,工作日,小雨
岷江兴桥,MD84,95号 车用汽油(ⅥB),3,300873,2023/6/16,737,35.3,9853.37,工作日,小雨
岷江兴桥,MD84,92号 车用汽油(ⅥB),4,300874,2023/6/16,1502,35.3,9600.4,工作日,小雨
岷江升平,MD85,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1868,28.2,8807.27,工作日,晴
岷江升平,MD85,92号 车用汽油(ⅥB),2,300874,2023/6/16,3537,28.2,9600.4,工作日,晴
岷江升平,MD85,95号 车用汽油(ⅥB),3,300873,2023/6/16,793,28.2,9853.37,工作日,晴
岷江彭北,MD86,92号 车用汽油(ⅥB),1,300874,2023/6/16,8875,30.2,9600.4,工作日,中雨
岷江彭北,MD86,92号 车用汽油(ⅥB),2,300874,2023/6/16,7152,30.2,9600.4,工作日,中雨
岷江彭北,MD86,95号 车用汽油(ⅥB),3,300873,2023/6/16,13445,30.2,9853.37,工作日,中雨
岷江彭北,MD86,0号 车用柴油(Ⅵ),4,300863,2023/6/16,3521,30.2,8807.27,工作日,中雨
岷江百贤,MD88,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1704,34.2,8807.27,工作日,晴
岷江百贤,MD88,92号 车用汽油(ⅥB),2,300874,2023/6/16,339,34.2,9600.4,工作日,晴
岷江百贤,MD88,92号 车用汽油(ⅥB),3,300874,2023/6/16,1452,34.2,9600.4,工作日,晴
岷江百贤,MD88,95号 车用汽油(ⅥB),4,300873,2023/6/16,455,34.2,9853.37,工作日,晴
岷江九尺,MD89,95号 车用汽油(ⅥB),1,300873,2023/6/16,2474,28.1,9853.37,工作日,小雨
岷江九尺,MD89,92号 车用汽油(ⅥB),2,300874,2023/6/16,1631,28.1,9600.4,工作日,小雨
岷江九尺,MD89,0号 车用柴油(Ⅵ),3,300863,2023/6/16,8456,28.1,8807.27,工作日,小雨
岷江九尺,MD89,92号 车用汽油(ⅥB),4,300874,2023/6/16,4842,28.1,9600.4,工作日,小雨
岷江牡丹,MD8B,0号 车用柴油(Ⅵ),1,300863,2023/6/16,7697,32.1,8807.27,工作日,晴
岷江牡丹,MD8B,92号 车用汽油(ⅥB),2,300874,2023/6/16,9702,32.1,9600.4,工作日,晴
岷江牡丹,MD8B,95号 车用汽油(ⅥB),3,300873,2023/6/16,6232,32.1,9853.37,工作日,晴
岷江光辉,MD8C,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1325,37.2,8807.27,工作日,小雨
岷江光辉,MD8C,92号 车用汽油(ⅥB),2,300874,2023/6/16,1207,37.2,9600.4,工作日,小雨
岷江光辉,MD8C,95号 车用汽油(ⅥB),3,300873,2023/6/16,691,37.2,9853.37,工作日,小雨
岷江虎形,MD8D,95号 车用汽油(ⅥB),2,300873,2023/6/16,597,30.5,9853.37,工作日,中雨
岷江虎形,MD8D,92号 车用汽油(ⅥB),3,300874,2023/6/16,3454,30.5,9600.4,工作日,中雨
岷江虎形,MD8D,0号 车用柴油(Ⅵ),4,300863,2023/6/16,5214,30.5,8807.27,工作日,中雨
岷江小鱼洞,MD8E,95号 车用汽油(ⅥB),1,300873,2023/6/16,1415,29.4,9853.37,工作日,晴
岷江小鱼洞,MD8E,92号 车用汽油(ⅥB),2,300874,2023/6/16,3813,29.4,9600.4,工作日,晴
岷江小鱼洞,MD8E,0号 车用柴油(Ⅵ),3,300863,2023/6/16,926,29.4,8807.27,工作日,晴
岷江小鱼洞,MD8E,0号 车用柴油(Ⅵ),4,300863,2023/6/16,1257,29.4,8807.27,工作日,晴
岷江天益,MD8F,0号 车用柴油(Ⅵ),1,300863,2023/6/16,47479,29.5,8807.27,工作日,中雨
岷江天益,MD8F,0号 车用柴油(Ⅵ),2,300863,2023/6/16,44463,29.5,8807.27,工作日,中雨
岷江天益,MD8F,95号 车用汽油(ⅥB),3,300873,2023/6/16,2092,29.5,9853.37,工作日,中雨
岷江天益,MD8F,92号 车用汽油(ⅥB),4,300874,2023/6/16,4294,29.5,9600.4,工作日,中雨
岷江金彭,MD8H,0号 车用柴油(Ⅵ),1,300863,2023/6/16,3156,31.5,8807.27,工作日,阴
岷江金彭,MD8H,92号 车用汽油(ⅥB),2,300874,2023/6/16,4532,31.5,9600.4,工作日,阴
岷江金彭,MD8H,95号 车用汽油(ⅥB),3,300873,2023/6/16,4520,31.5,9853.37,工作日,阴
岷江金彭,MD8H,92号 车用汽油(ⅥB),4,300874,2023/6/16,2328,31.5,9600.4,工作日,阴
岷江石化一站,MD8J,0号 车用柴油(Ⅵ),1,300863,2023/6/16,18939,27,8807.27,工作日,中雨
岷江石化一站,MD8J,92号 车用汽油(ⅥB),2,300874,2023/6/16,406,27,9600.4,工作日,中雨
岷江石化一站,MD8J,92号 车用汽油(ⅥB),3,300874,2023/6/16,11760,27,9600.4,工作日,中雨
岷江石化一站,MD8J,95号 车用汽油(ⅥB),4,300873,2023/6/16,5447,27,9853.37,工作日,中雨
成绵复线A站,MD8K,92号 车用汽油(ⅥB),1,300874,2023/6/16,2027,30.1,9600.4,工作日,阴
成绵复线A站,MD8K,95号 车用汽油(ⅥB),2,300873,2023/6/16,5457,30.1,9853.37,工作日,阴
成绵复线A站,MD8K,92号 车用汽油(ⅥB),3,300874,2023/6/16,2759,30.1,9600.4,工作日,阴
成绵复线A站,MD8K,0号 车用柴油(Ⅵ),4,300863,2023/6/16,2273,30.1,8807.27,工作日,阴
成绵复线A站,MD8K,0号 车用柴油(Ⅵ),5,300863,2023/6/16,2580,30.1,8807.27,工作日,阴
成绵复线B站,MD8L,92号 车用汽油(ⅥB),1,300874,2023/6/16,2908,32.2,9600.4,工作日,小雨
成绵复线B站,MD8L,95号 车用汽油(ⅥB),2,300873,2023/6/16,5671,32.2,9853.37,工作日,小雨
成绵复线B站,MD8L,92号 车用汽油(ⅥB),3,300874,2023/6/16,3656,32.2,9600.4,工作日,小雨
成绵复线B站,MD8L,0号 车用柴油(Ⅵ),4,300863,2023/6/16,5445,32.2,8807.27,工作日,小雨
成绵复线B站,MD8L,0号 车用柴油(Ⅵ),5,300863,2023/6/16,4810,32.2,8807.27,工作日,小雨
岷江福利,MDC0,92号 车用汽油(ⅥB),1,300874,2023/6/16,6644,32.2,9600.4,工作日,中雨
岷江福利,MDC0,92号 车用汽油(ⅥB),2,300874,2023/6/16,1017,32.2,9600.4,工作日,中雨
岷江福利,MDC0,95号 车用汽油(ⅥB),3,300873,2023/6/16,2631,32.2,9853.37,工作日,中雨
岷江福利,MDC0,0号 车用柴油(Ⅵ),4,300863,2023/6/16,2275,32.2,8807.27,工作日,中雨
岷江红叶,MDC2,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1465,37,8807.27,工作日,晴
岷江红叶,MDC2,0号 车用柴油(Ⅵ),2,300863,2023/6/16,2741,37,8807.27,工作日,晴
岷江红叶,MDC2,92号 车用汽油(ⅥB),3,300874,2023/6/16,5313,37,9600.4,工作日,晴
岷江红叶,MDC2,92号 车用汽油(ⅥB),4,300874,2023/6/16,2701,37,9600.4,工作日,晴
岷江红叶,MDC2,95号 车用汽油(ⅥB),5,300873,2023/6/16,2757,37,9853.37,工作日,晴
岷江茂县,MDC3,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1236,36.6,8807.27,工作日,中雨
岷江茂县,MDC3,95号 车用汽油(ⅥB),2,300873,2023/6/16,3088,36.6,9853.37,工作日,中雨
岷江茂县,MDC3,92号 车用汽油(ⅥB),3,300874,2023/6/16,3391,36.6,9600.4,工作日,中雨
岷江茂县,MDC3,92号 车用汽油(ⅥB),4,300874,2023/6/16,2771,36.6,9600.4,工作日,中雨
岷江芦花,MDC4,0号 车用柴油(Ⅵ),1,300863,2023/6/16,5124,28.8,8807.27,工作日,小雨
岷江芦花,MDC4,92号 车用汽油(ⅥB),2,300874,2023/6/16,4575,28.8,9600.4,工作日,小雨
岷江芦花,MDC4,95号 车用汽油(ⅥB),3,300873,2023/6/16,2042,28.8,9853.37,工作日,小雨
岷江芦花,MDC4,92号 车用汽油(ⅥB),4,300874,2023/6/16,3646,28.8,9600.4,工作日,小雨
岷江卧龙,MDC5,95号 车用汽油(ⅥB),1,300873,2023/6/16,3762,33.9,9853.37,工作日,中雨
岷江卧龙,MDC5,0号 车用柴油(Ⅵ),2,300863,2023/6/16,6488,33.9,8807.27,工作日,中雨
岷江卧龙,MDC5,0号 车用柴油(Ⅵ),3,300863,2023/6/16,2544,33.9,8807.27,工作日,中雨
岷江卧龙,MDC5,92号 车用汽油(ⅥB),4,300874,2023/6/16,8341,33.9,9600.4,工作日,中雨
岷江色尔古,MDC6,0号 车用柴油(Ⅵ),1,300863,2023/6/16,607,30.1,8807.27,工作日,中雨
岷江色尔古,MDC6,92号 车用汽油(ⅥB),2,300874,2023/6/16,1468,30.1,9600.4,工作日,中雨
岷江色尔古,MDC6,95号 车用汽油(ⅥB),3,300873,2023/6/16,275,30.1,9853.37,工作日,中雨
岷江色尔古,MDC6,0号 车用柴油(Ⅵ),4,300863,2023/6/16,461,30.1,8807.27,工作日,中雨
岷江米亚罗,MDC7,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1647,26.1,8807.27,工作日,晴
岷江米亚罗,MDC7,92号 车用汽油(ⅥB),2,300874,2023/6/16,1130,26.1,9600.4,工作日,晴
岷江米亚罗,MDC7,95号 车用汽油(ⅥB),3,300873,2023/6/16,533,26.1,9853.37,工作日,晴
岷江米亚罗,MDC7,95号 车用汽油(ⅥB),4,300873,2023/6/16,941,26.1,9853.37,工作日,晴
岷江映秀,MDC8,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1609,34.4,8807.27,工作日,阴
岷江映秀,MDC8,0号 车用柴油(Ⅵ),2,300863,2023/6/16,2877,34.4,8807.27,工作日,阴
岷江映秀,MDC8,95号 车用汽油(ⅥB),4,300873,2023/6/16,1458,34.4,9853.37,工作日,阴
岷江映秀,MDC8,92号 车用汽油(ⅥB),5,300874,2023/6/16,3787,34.4,9600.4,工作日,阴
岷江水磨,MDCA,0号 车用柴油(Ⅵ),1,300863,2023/6/16,2006,33.3,8807.27,工作日,阴
岷江水磨,MDCA,92号 车用汽油(ⅥB),2,300874,2023/6/16,4205,33.3,9600.4,工作日,阴
岷江水磨,MDCA,92号 车用汽油(ⅥB),3,300874,2023/6/16,98,33.3,9600.4,工作日,阴
岷江水磨,MDCA,95号 车用汽油(ⅥB),4,300873,2023/6/16,1143,33.3,9853.37,工作日,阴
岷江郭竹铺,MDCB,92号 车用汽油(ⅥB),1,300874,2023/6/16,1670,36.6,9600.4,工作日,中雨
岷江郭竹铺,MDCB,95号 车用汽油(ⅥB),2,300873,2023/6/16,4677,36.6,9853.37,工作日,中雨
岷江郭竹铺,MDCB,92号 车用汽油(ⅥB),3,300874,2023/6/16,8664,36.6,9600.4,工作日,中雨
岷江郭竹铺,MDCB,0号 车用柴油(Ⅵ),4,300863,2023/6/16,33766,36.6,8807.27,工作日,中雨
岷江三官庙,MDCC,0号 车用柴油(Ⅵ),1,300863,2023/6/16,3247,33.9,8807.27,工作日,晴
岷江三官庙,MDCC,92号 车用汽油(ⅥB),2,300874,2023/6/16,495,33.9,9600.4,工作日,晴
岷江三官庙,MDCC,92号 车用汽油(ⅥB),3,300874,2023/6/16,285,33.9,9600.4,工作日,晴
岷江三官庙,MDCC,95号 车用汽油(ⅥB),4,300873,2023/6/16,224,33.9,9853.37,工作日,晴
岷江羌峰,MDCE,0号 车用柴油(Ⅵ),1,300863,2023/6/16,3168,27.8,8807.27,工作日,阴
岷江羌峰,MDCE,92号 车用汽油(ⅥB),2,300874,2023/6/16,1487,27.8,9600.4,工作日,阴
岷江羌峰,MDCE,95号 车用汽油(ⅥB),3,300873,2023/6/16,429,27.8,9853.37,工作日,阴
岷江木苏,MDCF,92号 车用汽油(ⅥB),1,300874,2023/6/16,1729,27.3,9600.4,工作日,阴
岷江木苏,MDCF,0号 车用柴油(Ⅵ),2,300863,2023/6/16,1360,27.3,8807.27,工作日,阴
岷江木苏,MDCF,95号 车用汽油(ⅥB),3,300873,2023/6/16,565,27.3,9853.37,工作日,阴
岷江木苏,MDCF,0号 车用柴油(Ⅵ),4,300863,2023/6/16,277,27.3,8807.27,工作日,阴
岷江南新,MDCG,92号 车用汽油(ⅥB),1,300874,2023/6/16,1958,29.6,9600.4,工作日,中雨
岷江南新,MDCG,92号 车用汽油(ⅥB),2,300874,2023/6/16,108,29.6,9600.4,工作日,中雨
岷江南新,MDCG,95号 车用汽油(ⅥB),3,300873,2023/6/16,518,29.6,9853.37,工作日,中雨
岷江南新,MDCG,0号 车用柴油(Ⅵ),5,300863,2023/6/16,4972,29.6,8807.27,工作日,中雨
四川销售岷江分公司土门加油站,MDCH,0号 车用柴油(Ⅵ),1,300863,2023/6/16,3976,34.8,8807.27,工作日,中雨
四川销售岷江分公司土门加油站,MDCH,92号 车用汽油(ⅥB),2,300874,2023/6/16,1977,34.8,9600.4,工作日,中雨
四川销售岷江分公司土门加油站,MDCH,95号 车用汽油(ⅥB),3,300873,2023/6/16,24,34.8,9853.37,工作日,中雨
岷江汶川桃坪,MDCI,0号 车用柴油(Ⅵ),1,300863,2023/6/16,4446,33.2,8807.27,工作日,小雨
岷江汶川桃坪,MDCI,92号 车用汽油(ⅥB),2,300874,2023/6/16,928,33.2,9600.4,工作日,小雨
岷江汶川桃坪,MDCI,92号 车用汽油(ⅥB),3,300874,2023/6/16,2709,33.2,9600.4,工作日,小雨
岷江汶川桃坪,MDCI,95号 车用汽油(ⅥB),4,300873,2023/6/16,1746,33.2,9853.37,工作日,小雨
岷江茂州,MDCJ,0号 车用柴油(Ⅵ),1,300863,2023/6/16,3541,35,8807.27,工作日,中雨
岷江茂州,MDCJ,92号 车用汽油(ⅥB),2,300874,2023/6/16,1099,35,9600.4,工作日,中雨
岷江茂州,MDCJ,92号 车用汽油(ⅥB),3,300874,2023/6/16,3846,35,9600.4,工作日,中雨
岷江茂州,MDCJ,95号 车用汽油(ⅥB),4,300873,2023/6/16,3126,35,9853.37,工作日,中雨
绵虒右加油站,MDCL,0号 车用柴油(Ⅵ),1,300863,2023/6/16,1717,36,8807.27,工作日,中雨
绵虒右加油站,MDCL,92号 车用汽油(ⅥB),2,300874,2023/6/16,3517,36,9600.4,工作日,中雨
绵虒右加油站,MDCL,92号 车用汽油(ⅥB),3,300874,2023/6/16,5784,36,9600.4,工作日,中雨
绵虒右加油站,MDCL,95号 车用汽油(ⅥB),4,300873,2023/6/16,7994,36,9853.37,工作日,中雨
岷江李冰,MD02,0号 车用柴油(Ⅵ),1,300863,2023/6/15,3009,31.8,8807.27,工作日,阴
岷江鱼嘴,MD04,0号 车用柴油(Ⅵ),1,300863,2023/6/15,2523,29.4,8807.27,工作日,中雨
岷江鱼嘴,MD04,92号 车用汽油(ⅥB),2,300874,2023/6/15,4767,29.4,9600.4,工作日,中雨
岷江鱼嘴,MD04,95号 车用汽油(ⅥB),4,300873,2023/6/15,2381,29.4,9853.37,工作日,中雨
岷江青城,MD06,95号 车用汽油(ⅥB),1,300873,2023/6/15,8941,35.7,9853.37,工作日,小雨
岷江青城,MD06,92号 车用汽油(ⅥB),2,300874,2023/6/15,7343,35.7,9600.4,工作日,小雨
岷江青城,MD06,92号 车用汽油(ⅥB),3,300874,2023/6/15,8143,35.7,9600.4,工作日,小雨
岷江青城,MD06,0号 车用柴油(Ⅵ),4,300863,2023/6/15,2157,35.7,8807.27,工作日,小雨
岷江向峨,MD08,0号 车用柴油(Ⅵ),1,300863,2023/6/15,69,29.2,8807.27,工作日,阴
岷江向峨,MD08,92号 车用汽油(ⅥB),2,300874,2023/6/15,1442,29.2,9600.4,工作日,阴
岷江向峨,MD08,95号 车用汽油(ⅥB),3,300873,2023/6/15,300,29.2,9853.37,工作日,阴
岷江聚源,MD09,0号 车用柴油(Ⅵ),1,300863,2023/6/15,41201,34.6,8807.27,工作日,晴
岷江聚源,MD09,0号 车用柴油(Ⅵ),2,300863,2023/6/15,41716,34.6,8807.27,工作日,晴
岷江聚源,MD09,92号 车用汽油(ⅥB),3,300874,2023/6/15,3617,34.6,9600.4,工作日,晴
岷江聚源,MD09,95号 车用汽油(ⅥB),4,300873,2023/6/15,4629,34.6,9853.37,工作日,晴
岷江聚源,MD09,92号 车用汽油(ⅥB),5,300874,2023/6/15,4539,34.6,9600.4,工作日,晴
岷江石羊,MD0A,0号 车用柴油(Ⅵ),1,300863,2023/6/15,2266,38.8,8807.27,工作日,晴
岷江石羊,MD0A,92号 车用汽油(ⅥB),2,300874,2023/6/15,4758,38.8,9600.4,工作日,晴
岷江石羊,MD0A,92号 车用汽油(ⅥB),3,300874,2023/6/15,2309,38.8,9600.4,工作日,晴
岷江石羊,MD0A,95号 车用汽油(ⅥB),4,300873,2023/6/15,2308,38.8,9853.37,工作日,晴
岷江经开区,MD0B,0号 车用柴油(Ⅵ),1,300863,2023/6/15,4866,30.5,8807.27,工作日,小雨
岷江经开区,MD0B,0号 车用柴油(Ⅵ),2,300863,2023/6/15,5211,30.5,8807.27,工作日,小雨
岷江经开区,MD0B,92号 车用汽油(ⅥB),3,300874,2023/6/15,11433,30.5,9600.4,工作日,小雨
岷江经开区,MD0B,95号 车用汽油(ⅥB),4,300873,2023/6/15,6505,30.5,9853.37,工作日,小雨
岷江滨河,MD0C,92号 车用汽油(ⅥB),1,300874,2023/6/15,3623,37.6,9600.4,工作日,中雨
岷江滨河,MD0C,0号 车用柴油(Ⅵ),2,300863,2023/6/15,1587,37.6,8807.27,工作日,中雨
岷江滨河,MD0C,95号 车用汽油(ⅥB),3,300873,2023/6/15,7131,37.6,9853.37,工作日,中雨
岷江滨河,MD0C,92号 车用汽油(ⅥB),4,300874,2023/6/15,6057,37.6,9600.4,工作日,中雨
岷江二王庙,MD0E,0号 车用柴油(Ⅵ),1,300863,2023/6/15,1339,28.4,8807.27,工作日,中雨
岷江二王庙,MD0E,92号 车用汽油(ⅥB),2,300874,2023/6/15,6350,28.4,9600.4,工作日,中雨
岷江二王庙,MD0E,95号 车用汽油(ⅥB),3,300873,2023/6/15,7486,28.4,9853.37,工作日,中雨
岷江二王庙,MD0E,92号 车用汽油(ⅥB),4,300874,2023/6/15,5344,28.4,9600.4,工作日,中雨
岷江柳街,MD0G,0号 车用柴油(Ⅵ),1,300863,2023/6/15,2008,34,8807.27,工作日,小雨
岷江柳街,MD0G,92号 车用汽油(ⅥB),2,300874,2023/6/15,0,34,9600.4,工作日,小雨
岷江柳街,MD0G,95号 车用汽油(ⅥB),3,300873,2023/6/15,939,34,9853.37,工作日,小雨
岷江柳街,MD0G,92号 车用汽油(ⅥB),4,300874,2023/6/15,3768,34,9600.4,工作日,小雨
岷江蒲阳,MD0H,0号 车用柴油(Ⅵ),1,300863,2023/6/15,490,31.2,8807.27,工作日,小雨
岷江蒲阳,MD0H,92号 车用汽油(ⅥB),2,300874,2023/6/15,1626,31.2,9600.4,工作日,小雨
岷江蒲阳,MD0H,92号 车用汽油(ⅥB),3,300874,2023/6/15,2202,31.2,9600.4,工作日,小雨
岷江蒲阳,MD0H,95号 车用汽油(ⅥB),4,300873,2023/6/15,1050,31.2,9853.37,工作日,小雨
岷江驾虹,MD0I,0号 车用柴油(Ⅵ),1,300863,2023/6/15,4199,36.6,8807.27,工作日,晴
岷江驾虹,MD0I,92号 车用汽油(ⅥB),2,300874,2023/6/15,2928,36.6,9600.4,工作日,晴
岷江驾虹,MD0I,95号 车用汽油(ⅥB),3,300873,2023/6/15,1358,36.6,9853.37,工作日,晴
岷江驾虹,MD0I,92号 车用汽油(ⅥB),4,300874,2023/6/15,1415,36.6,9600.4,工作日,晴
岷江迎宾,MD0J,0号 车用柴油(Ⅵ),1,300863,2023/6/15,1624,31.2,8807.27,工作日,小雨
岷江迎宾,MD0J,95号 车用汽油(ⅥB),3,300873,2023/6/15,14447,31.2,9853.37,工作日,小雨
岷江迎宾,MD0J,92号 车用汽油(ⅥB),4,300874,2023/6/15,15240,31.2,9600.4,工作日,小雨
岷江沙西,MD0K,92号 车用汽油(ⅥB),1,300874,2023/6/15,678,33.3,9600.4,工作日,阴
岷江沙西,MD0K,95号 车用汽油(ⅥB),2,300873,2023/6/15,2597,33.3,9853.37,工作日,阴
岷江沙西,MD0K,92号 车用汽油(ⅥB),3,300874,2023/6/15,5870,33.3,9600.4,工作日,阴
岷江沙西,MD0K,0号 车用柴油(Ⅵ),4,300863,2023/6/15,1318,33.3,8807.27,工作日,阴
岷江天府,MD0M,0号 车用柴油(Ⅵ),1,300863,2023/6/15,1313,27.9,8807.27,工作日,小雨
岷江天府,MD0M,92号 车用汽油(ⅥB),2,300874,2023/6/15,4768,27.9,9600.4,工作日,小雨
