,历史销量,当天温度,当天油价,节假日,当时天气,item_id,sin_day,cos_day,sin_month,cos_month,year,reindexed_id
234,3537.0,38.1,8807.27,工作日,晴,MD06_300863,0.587785252,-0.809016994,1.22e-16,-1.0,2023,4
235,2607.0,35.2,8807.27,周末,中雨,MD06_300863,0.743144825,-0.669130606,1.22e-16,-1.0,2023,4
236,2863.0,30.4,8807.27,周末,中雨,MD06_300863,0.866025404,-0.5,1.22e-16,-1.0,2023,4
237,2731.0,33.4,8807.27,工作日,阴,MD06_300863,0.951056516,-0.309016994,1.22e-16,-1.0,2023,4
238,3442.0,35.1,8807.27,工作日,中雨,MD06_300863,0.994521895,-0.104528463,1.22e-16,-1.0,2023,4
239,2988.0,36.9,8807.27,工作日,晴,MD06_300863,0.994521895,0.104528463,1.22e-16,-1.0,2023,4
240,3652.0,33.0,8807.27,工作日,阴,MD06_300863,0.951056516,0.309016994,1.22e-16,-1.0,2023,4
241,2659.0,29.1,8807.27,工作日,中雨,MD06_300863,0.866025404,0.5,1.22e-16,-1.0,2023,4
242,2995.0,38.3,8807.27,周末,小雨,MD06_300863,0.743144825,0.669130606,1.22e-16,-1.0,2023,4
243,2949.0,27.0,8807.27,周末,阴,MD06_300863,0.587785252,0.809016994,1.22e-16,-1.0,2023,4
244,2604.0,26.0,8807.27,工作日,晴,MD06_300863,0.406736643,0.913545458,1.22e-16,-1.0,2023,4
245,3176.0,28.6,8807.27,工作日,晴,MD06_300863,0.207911691,0.978147601,1.22e-16,-1.0,2023,4
246,7107.0,28.0,8634.97,工作日,小雨,MD06_300863,0.207911691,0.978147601,0.5,-0.866025404,2023,4
247,4340.0,23.9,8634.97,工作日,小雨,MD06_300863,-1.13e-15,1.0,0.5,-0.866025404,2023,4
248,3632.0,22.5,8634.97,工作日,晴,MD06_300863,-0.207911691,0.978147601,0.5,-0.866025404,2023,4
249,2376.0,23.4,8634.97,周末,小雨,MD06_300863,-0.406736643,0.913545458,0.5,-0.866025404,2023,4
250,3683.0,28.0,8634.97,周末,阴,MD06_300863,-0.587785252,0.809016994,0.5,-0.866025404,2023,4
251,2851.0,30.9,8634.97,工作日,晴,MD06_300863,-0.743144825,0.669130606,0.5,-0.866025404,2023,4
252,5878.0,22.5,8634.97,工作日,晴,MD06_300863,-0.866025404,0.5,0.5,-0.866025404,2023,4
253,4126.0,23.6,8634.97,工作日,小雨,MD06_300863,-0.951056516,0.309016994,0.5,-0.866025404,2023,4
254,4902.0,24.1,8634.97,工作日,晴,MD06_300863,-0.994521895,0.104528463,0.5,-0.866025404,2023,4
255,3010.0,24.0,8634.97,工作日,小雨,MD06_300863,-0.994521895,-0.104528463,0.5,-0.866025404,2023,4
256,2785.0,30.7,8634.97,周末,阴,MD06_300863,-0.951056516,-0.309016994,0.5,-0.866025404,2023,4
257,4553.0,30.7,8634.97,周末,阴,MD06_300863,-0.866025404,-0.5,0.5,-0.866025404,2023,4
258,3766.0,31.3,8634.97,工作日,晴,MD06_300863,-0.743144825,-0.669130606,0.5,-0.866025404,2023,4
259,3956.0,29.3,8634.97,工作日,小雨,MD06_300863,-0.587785252,-0.809016994,0.5,-0.866025404,2023,4
260,4628.0,30.0,8634.97,工作日,小雨,MD06_300863,-0.406736643,-0.913545458,0.5,-0.866025404,2023,4
261,4253.0,22.2,8634.97,工作日,阴,MD06_300863,-0.207911691,-0.978147601,0.5,-0.866025404,2023,4
262,4928.0,28.9,8634.97,工作日,晴,MD06_300863,5.67e-16,-1.0,0.5,-0.866025404,2023,4
263,5002.0,22.5,8634.97,周末,小雨,MD06_300863,0.207911691,-0.978147601,0.5,-0.866025404,2023,4
264,4557.0,26.0,8634.97,周末,小雨,MD06_300863,0.406736643,-0.913545458,0.5,-0.866025404,2023,4
265,3817.0,24.3,8634.97,工作日,小雨,MD06_300863,0.587785252,-0.809016994,0.5,-0.866025404,2023,4
266,3633.0,20.2,8634.97,工作日,阴,MD06_300863,0.743144825,-0.669130606,0.5,-0.866025404,2023,4
267,2555.0,31.5,8634.97,工作日,晴,MD06_300863,0.866025404,-0.5,0.5,-0.866025404,2023,4
268,1535.0,25.8,8634.97,工作日,小雨,MD06_300863,0.951056516,-0.309016994,0.5,-0.866025404,2023,4
269,3967.0,28.9,8634.97,工作日,晴,MD06_300863,0.994521895,-0.104528463,0.5,-0.866025404,2023,4
270,9206.0,35.7,9853.37,工作日,小雨,MD06_300873,-1.13e-15,1.0,1.22e-16,-1.0,2023,5
271,10023.0,33.7,9853.37,工作日,中雨,MD06_300873,-0.207911691,0.978147601,1.22e-16,-1.0,2023,5
272,9538.0,37.0,9853.37,工作日,小雨,MD06_300873,-0.406736643,0.913545458,1.22e-16,-1.0,2023,5
273,9959.0,32.7,9853.37,工作日,中雨,MD06_300873,-0.587785252,0.809016994,1.22e-16,-1.0,2023,5
274,9602.0,38.9,9853.37,工作日,晴,MD06_300873,-0.743144825,0.669130606,1.22e-16,-1.0,2023,5
275,13794.0,26.2,9853.37,工作日,中雨,MD06_300873,-0.866025404,0.5,1.22e-16,-1.0,2023,5
276,17586.0,36.4,9853.37,端午,阴,MD06_300873,-0.951056516,0.309016994,1.22e-16,-1.0,2023,5
277,15639.0,33.6,9853.37,端午,中雨,MD06_300873,-0.994521895,0.104528463,1.22e-16,-1.0,2023,5
278,10750.0,33.3,9853.37,端午,中雨,MD06_300873,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,5
279,10259.0,30.8,9853.37,工作日,小雨,MD06_300873,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,5
280,8655.0,28.0,9853.37,工作日,晴,MD06_300873,-0.866025404,-0.5,1.22e-16,-1.0,2023,5
281,12678.0,28.5,9853.37,工作日,晴,MD06_300873,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,5
282,12632.0,28.0,9853.37,周末,晴,MD06_300873,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,5
283,8799.0,28.7,9853.37,周末,晴,MD06_300873,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,5
284,8264.0,34.3,9853.37,工作日,中雨,MD06_300873,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,5
285,8941.0,35.7,9853.37,工作日,小雨,MD06_300873,5.67e-16,-1.0,1.22e-16,-1.0,2023,5
286,8825.0,31.3,9853.37,工作日,晴,MD06_300873,0.207911691,-0.978147601,1.22e-16,-1.0,2023,5
287,8656.0,30.5,9853.37,工作日,阴,MD06_300873,0.406736643,-0.913545458,1.22e-16,-1.0,2023,5
288,12757.0,38.1,9853.37,工作日,晴,MD06_300873,0.587785252,-0.809016994,1.22e-16,-1.0,2023,5
289,13835.0,35.2,9853.37,周末,中雨,MD06_300873,0.743144825,-0.669130606,1.22e-16,-1.0,2023,5
290,9440.0,30.4,9853.37,周末,中雨,MD06_300873,0.866025404,-0.5,1.22e-16,-1.0,2023,5
291,9595.0,33.4,9853.37,工作日,阴,MD06_300873,0.951056516,-0.309016994,1.22e-16,-1.0,2023,5
292,7486.0,35.1,9853.37,工作日,中雨,MD06_300873,0.994521895,-0.104528463,1.22e-16,-1.0,2023,5
293,7586.0,36.9,9853.37,工作日,晴,MD06_300873,0.994521895,0.104528463,1.22e-16,-1.0,2023,5
294,7924.0,33.0,9853.37,工作日,阴,MD06_300873,0.951056516,0.309016994,1.22e-16,-1.0,2023,5
295,9486.0,29.1,9853.37,工作日,中雨,MD06_300873,0.866025404,0.5,1.22e-16,-1.0,2023,5
296,9360.0,38.3,9853.37,周末,小雨,MD06_300873,0.743144825,0.669130606,1.22e-16,-1.0,2023,5
297,9956.0,27.0,9853.37,周末,阴,MD06_300873,0.587785252,0.809016994,1.22e-16,-1.0,2023,5
298,9834.0,26.0,9853.37,工作日,晴,MD06_300873,0.406736643,0.913545458,1.22e-16,-1.0,2023,5
299,7565.0,28.6,9853.37,工作日,晴,MD06_300873,0.207911691,0.978147601,1.22e-16,-1.0,2023,5
300,8997.0,28.0,9325.83,工作日,小雨,MD06_300873,0.207911691,0.978147601,0.5,-0.866025404,2023,5
301,7271.0,23.9,9325.83,工作日,小雨,MD06_300873,-1.13e-15,1.0,0.5,-0.866025404,2023,5
302,11265.0,22.5,9325.83,工作日,晴,MD06_300873,-0.207911691,0.978147601,0.5,-0.866025404,2023,5
303,10993.0,23.4,9325.83,周末,小雨,MD06_300873,-0.406736643,0.913545458,0.5,-0.866025404,2023,5
304,9716.0,28.0,9325.83,周末,阴,MD06_300873,-0.587785252,0.809016994,0.5,-0.866025404,2023,5
305,8719.0,30.9,9325.83,工作日,晴,MD06_300873,-0.743144825,0.669130606,0.5,-0.866025404,2023,5
306,8175.0,22.5,9325.83,工作日,晴,MD06_300873,-0.866025404,0.5,0.5,-0.866025404,2023,5
307,7912.0,23.6,9325.83,工作日,小雨,MD06_300873,-0.951056516,0.309016994,0.5,-0.866025404,2023,5
308,8041.0,24.1,9325.83,工作日,晴,MD06_300873,-0.994521895,0.104528463,0.5,-0.866025404,2023,5
309,10590.0,24.0,9325.83,工作日,小雨,MD06_300873,-0.994521895,-0.104528463,0.5,-0.866025404,2023,5
310,12497.0,30.7,9325.83,周末,阴,MD06_300873,-0.951056516,-0.309016994,0.5,-0.866025404,2023,5
311,9429.0,30.7,9325.83,周末,阴,MD06_300873,-0.866025404,-0.5,0.5,-0.866025404,2023,5
312,9654.0,31.3,9325.83,工作日,晴,MD06_300873,-0.743144825,-0.669130606,0.5,-0.866025404,2023,5
313,8833.0,29.3,9325.83,工作日,小雨,MD06_300873,-0.587785252,-0.809016994,0.5,-0.866025404,2023,5
314,7407.0,30.0,9325.83,工作日,小雨,MD06_300873,-0.406736643,-0.913545458,0.5,-0.866025404,2023,5
315,8675.0,22.2,9325.83,工作日,阴,MD06_300873,-0.207911691,-0.978147601,0.5,-0.866025404,2023,5
316,11525.0,28.9,9325.83,工作日,晴,MD06_300873,5.67e-16,-1.0,0.5,-0.866025404,2023,5
317,11167.0,22.5,9325.83,周末,小雨,MD06_300873,0.207911691,-0.978147601,0.5,-0.866025404,2023,5
318,8771.0,26.0,9325.83,周末,小雨,MD06_300873,0.406736643,-0.913545458,0.5,-0.866025404,2023,5
319,8063.0,24.3,9325.83,工作日,小雨,MD06_300873,0.587785252,-0.809016994,0.5,-0.866025404,2023,5
320,8343.0,20.2,9325.83,工作日,阴,MD06_300873,0.743144825,-0.669130606,0.5,-0.866025404,2023,5
321,6684.0,31.5,9325.83,工作日,晴,MD06_300873,0.866025404,-0.5,0.5,-0.866025404,2023,5
322,7403.0,25.8,9325.83,工作日,小雨,MD06_300873,0.951056516,-0.309016994,0.5,-0.866025404,2023,5
323,9531.0,28.9,9325.83,工作日,晴,MD06_300873,0.994521895,-0.104528463,0.5,-0.866025404,2023,5
324,14795.0,35.7,9600.4,工作日,小雨,MD06_300874,-1.13e-15,1.0,1.22e-16,-1.0,2023,6
325,16555.0,33.7,9600.4,工作日,中雨,MD06_300874,-0.207911691,0.978147601,1.22e-16,-1.0,2023,6
326,15354.0,37.0,9600.4,工作日,小雨,MD06_300874,-0.406736643,0.913545458,1.22e-16,-1.0,2023,6
327,16722.0,32.7,9600.4,工作日,中雨,MD06_300874,-0.587785252,0.809016994,1.22e-16,-1.0,2023,6
328,15805.0,38.9,9600.4,工作日,晴,MD06_300874,-0.743144825,0.669130606,1.22e-16,-1.0,2023,6
329,20768.0,26.2,9600.4,工作日,中雨,MD06_300874,-0.866025404,0.5,1.22e-16,-1.0,2023,6
330,21544.0,36.4,9600.4,端午,阴,MD06_300874,-0.951056516,0.309016994,1.22e-16,-1.0,2023,6
331,22251.0,33.6,9600.4,端午,中雨,MD06_300874,-0.994521895,0.104528463,1.22e-16,-1.0,2023,6
332,15435.0,33.3,9600.4,端午,中雨,MD06_300874,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,6
333,19818.0,30.8,9600.4,工作日,小雨,MD06_300874,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,6
334,16004.0,28.0,9600.4,工作日,晴,MD06_300874,-0.866025404,-0.5,1.22e-16,-1.0,2023,6
335,18822.0,28.5,9600.4,工作日,晴,MD06_300874,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,6
336,15758.0,28.0,9600.4,周末,晴,MD06_300874,-0.587785252,-0.809016994,1.22e-16,-1.0,2023,6
337,15191.0,28.7,9600.4,周末,晴,MD06_300874,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,6
338,15719.0,34.3,9600.4,工作日,中雨,MD06_300874,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,6
339,15486.0,35.7,9600.4,工作日,小雨,MD06_300874,5.67e-16,-1.0,1.22e-16,-1.0,2023,6
340,13638.0,31.3,9600.4,工作日,晴,MD06_300874,0.207911691,-0.978147601,1.22e-16,-1.0,2023,6
341,17326.0,30.5,9600.4,工作日,阴,MD06_300874,0.406736643,-0.913545458,1.22e-16,-1.0,2023,6
342,17974.0,38.1,9600.4,工作日,晴,MD06_300874,0.587785252,-0.809016994,1.22e-16,-1.0,2023,6
343,18053.0,35.2,9600.4,周末,中雨,MD06_300874,0.743144825,-0.669130606,1.22e-16,-1.0,2023,6
344,15074.0,30.4,9600.4,周末,中雨,MD06_300874,0.866025404,-0.5,1.22e-16,-1.0,2023,6
345,14338.0,33.4,9600.4,工作日,阴,MD06_300874,0.951056516,-0.309016994,1.22e-16,-1.0,2023,6
346,13492.0,35.1,9600.4,工作日,中雨,MD06_300874,0.994521895,-0.104528463,1.22e-16,-1.0,2023,6
347,14499.0,36.9,9600.4,工作日,晴,MD06_300874,0.994521895,0.104528463,1.22e-16,-1.0,2023,6
348,13883.0,33.0,9600.4,工作日,阴,MD06_300874,0.951056516,0.309016994,1.22e-16,-1.0,2023,6
349,17654.0,29.1,9600.4,工作日,中雨,MD06_300874,0.866025404,0.5,1.22e-16,-1.0,2023,6
350,14754.0,38.3,9600.4,周末,小雨,MD06_300874,0.743144825,0.669130606,1.22e-16,-1.0,2023,6
351,14364.0,27.0,9600.4,周末,阴,MD06_300874,0.587785252,0.809016994,1.22e-16,-1.0,2023,6
352,13100.0,26.0,9600.4,工作日,晴,MD06_300874,0.406736643,0.913545458,1.22e-16,-1.0,2023,6
353,14333.0,28.6,9600.4,工作日,晴,MD06_300874,0.207911691,0.978147601,1.22e-16,-1.0,2023,6
354,16901.0,28.0,9061.73,工作日,小雨,MD06_300874,0.207911691,0.978147601,0.5,-0.866025404,2023,6
355,14602.0,23.9,9061.73,工作日,小雨,MD06_300874,-1.13e-15,1.0,0.5,-0.866025404,2023,6
356,15676.0,22.5,9061.73,工作日,晴,MD06_300874,-0.207911691,0.978147601,0.5,-0.866025404,2023,6
357,17418.0,23.4,9061.73,周末,小雨,MD06_300874,-0.406736643,0.913545458,0.5,-0.866025404,2023,6
358,14965.0,28.0,9061.73,周末,阴,MD06_300874,-0.587785252,0.809016994,0.5,-0.866025404,2023,6
359,13030.0,30.9,9061.73,工作日,晴,MD06_300874,-0.743144825,0.669130606,0.5,-0.866025404,2023,6
360,14867.0,22.5,9061.73,工作日,晴,MD06_300874,-0.866025404,0.5,0.5,-0.866025404,2023,6
361,16787.0,23.6,9061.73,工作日,小雨,MD06_300874,-0.951056516,0.309016994,0.5,-0.866025404,2023,6
362,14129.0,24.1,9061.73,工作日,晴,MD06_300874,-0.994521895,0.104528463,0.5,-0.866025404,2023,6
363,16723.0,24.0,9061.73,工作日,小雨,MD06_300874,-0.994521895,-0.104528463,0.5,-0.866025404,2023,6
364,20265.0,30.7,9061.73,周末,阴,MD06_300874,-0.951056516,-0.309016994,0.5,-0.866025404,2023,6
365,16024.0,30.7,9061.73,周末,阴,MD06_300874,-0.866025404,-0.5,0.5,-0.866025404,2023,6
366,15598.0,31.3,9061.73,工作日,晴,MD06_300874,-0.743144825,-0.669130606,0.5,-0.866025404,2023,6
367,17009.0,29.3,9061.73,工作日,小雨,MD06_300874,-0.587785252,-0.809016994,0.5,-0.866025404,2023,6
368,13437.0,30.0,9061.73,工作日,小雨,MD06_300874,-0.406736643,-0.913545458,0.5,-0.866025404,2023,6
369,14564.0,22.2,9061.73,工作日,阴,MD06_300874,-0.207911691,-0.978147601,0.5,-0.866025404,2023,6
370,16318.0,28.9,9061.73,工作日,晴,MD06_300874,5.67e-16,-1.0,0.5,-0.866025404,2023,6
371,18683.0,22.5,9061.73,周末,小雨,MD06_300874,0.207911691,-0.978147601,0.5,-0.866025404,2023,6
372,13374.0,26.0,9061.73,周末,小雨,MD06_300874,0.406736643,-0.913545458,0.5,-0.866025404,2023,6
373,14108.0,24.3,9061.73,工作日,小雨,MD06_300874,0.587785252,-0.809016994,0.5,-0.866025404,2023,6
374,15361.0,20.2,9061.73,工作日,阴,MD06_300874,0.743144825,-0.669130606,0.5,-0.866025404,2023,6
375,14075.0,31.5,9061.73,工作日,晴,MD06_300874,0.866025404,-0.5,0.5,-0.866025404,2023,6
376,13836.0,25.8,9061.73,工作日,小雨,MD06_300874,0.951056516,-0.309016994,0.5,-0.866025404,2023,6
377,15680.0,28.9,9061.73,工作日,晴,MD06_300874,0.994521895,-0.104528463,0.5,-0.866025404,2023,6
378,109.0,36.8,8807.27,工作日,阴,MD08_300863,-1.13e-15,1.0,1.22e-16,-1.0,2023,7
379,0.0,33.3,8807.27,工作日,阴,MD08_300863,-0.207911691,0.978147601,1.22e-16,-1.0,2023,7
380,69.0,33.0,8807.27,工作日,阴,MD08_300863,-0.406736643,0.913545458,1.22e-16,-1.0,2023,7
381,164.0,27.6,8807.27,工作日,中雨,MD08_300863,-0.587785252,0.809016994,1.22e-16,-1.0,2023,7
382,256.0,35.8,8807.27,工作日,中雨,MD08_300863,-0.743144825,0.669130606,1.22e-16,-1.0,2023,7
383,167.0,34.8,8807.27,工作日,阴,MD08_300863,-0.866025404,0.5,1.22e-16,-1.0,2023,7
384,335.0,37.0,8807.27,端午,小雨,MD08_300863,-0.951056516,0.309016994,1.22e-16,-1.0,2023,7
385,158.0,36.3,8807.27,端午,中雨,MD08_300863,-0.994521895,0.104528463,1.22e-16,-1.0,2023,7
386,107.0,37.7,8807.27,端午,阴,MD08_300863,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,7
387,56.0,36.1,8807.27,工作日,阴,MD08_300863,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,7
388,193.0,34.5,8807.27,工作日,晴,MD08_300863,-0.866025404,-0.5,1.22e-16,-1.0,2023,7
389,65.0,38.9,8807.27,工作日,晴,MD08_300863,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,7
390,208.0,33.8,8807.27,周末,小雨,MD08_300863,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,7
391,483.0,37.1,8807.27,工作日,小雨,MD08_300863,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,7
392,69.0,29.2,8807.27,工作日,阴,MD08_300863,5.67e-16,-1.0,1.22e-16,-1.0,2023,7
393,106.0,27.9,8807.27,工作日,小雨,MD08_300863,0.207911691,-0.978147601,1.22e-16,-1.0,2023,7
394,49.0,30.0,8807.27,工作日,阴,MD08_300863,0.406736643,-0.913545458,1.22e-16,-1.0,2023,7
395,123.0,37.5,8807.27,工作日,晴,MD08_300863,0.587785252,-0.809016994,1.22e-16,-1.0,2023,7
396,337.0,37.0,8807.27,周末,阴,MD08_300863,0.743144825,-0.669130606,1.22e-16,-1.0,2023,7
397,6.0,32.7,8807.27,周末,中雨,MD08_300863,0.866025404,-0.5,1.22e-16,-1.0,2023,7
398,134.0,32.6,8807.27,工作日,阴,MD08_300863,0.951056516,-0.309016994,1.22e-16,-1.0,2023,7
399,348.0,34.9,8807.27,工作日,中雨,MD08_300863,0.994521895,-0.104528463,1.22e-16,-1.0,2023,7
400,49.0,28.2,8807.27,工作日,晴,MD08_300863,0.994521895,0.104528463,1.22e-16,-1.0,2023,7
401,172.0,32.5,8807.27,工作日,中雨,MD08_300863,0.951056516,0.309016994,1.22e-16,-1.0,2023,7
402,148.0,27.2,8807.27,工作日,阴,MD08_300863,0.866025404,0.5,1.22e-16,-1.0,2023,7
403,106.0,30.5,8807.27,周末,中雨,MD08_300863,0.743144825,0.669130606,1.22e-16,-1.0,2023,7
404,262.0,34.7,8807.27,周末,晴,MD08_300863,0.587785252,0.809016994,1.22e-16,-1.0,2023,7
405,311.0,29.4,8807.27,工作日,晴,MD08_300863,0.406736643,0.913545458,1.22e-16,-1.0,2023,7
406,338.0,38.4,8807.27,工作日,小雨,MD08_300863,0.207911691,0.978147601,1.22e-16,-1.0,2023,7
407,553.0,25.2,8634.97,工作日,晴,MD08_300863,0.207911691,0.978147601,0.5,-0.866025404,2023,7
408,79.0,21.2,8634.97,工作日,晴,MD08_300863,-1.13e-15,1.0,0.5,-0.866025404,2023,7
409,182.0,23.2,8634.97,工作日,晴,MD08_300863,-0.207911691,0.978147601,0.5,-0.866025404,2023,7
410,95.0,27.6,8634.97,周末,晴,MD08_300863,-0.406736643,0.913545458,0.5,-0.866025404,2023,7
411,266.0,27.0,8634.97,周末,晴,MD08_300863,-0.587785252,0.809016994,0.5,-0.866025404,2023,7
412,152.0,28.5,8634.97,工作日,阴,MD08_300863,-0.743144825,0.669130606,0.5,-0.866025404,2023,7
413,112.0,25.9,8634.97,工作日,小雨,MD08_300863,-0.866025404,0.5,0.5,-0.866025404,2023,7
414,156.0,20.0,8634.97,工作日,晴,MD08_300863,-0.951056516,0.309016994,0.5,-0.866025404,2023,7
415,225.0,25.9,8634.97,工作日,小雨,MD08_300863,-0.994521895,0.104528463,0.5,-0.866025404,2023,7
416,71.0,27.8,8634.97,工作日,小雨,MD08_300863,-0.994521895,-0.104528463,0.5,-0.866025404,2023,7
417,321.0,24.7,8634.97,周末,小雨,MD08_300863,-0.951056516,-0.309016994,0.5,-0.866025404,2023,7
418,423.0,30.0,8634.97,周末,小雨,MD08_300863,-0.866025404,-0.5,0.5,-0.866025404,2023,7
419,257.0,20.2,8634.97,工作日,阴,MD08_300863,-0.743144825,-0.669130606,0.5,-0.866025404,2023,7
420,632.0,30.3,8634.97,工作日,阴,MD08_300863,-0.587785252,-0.809016994,0.5,-0.866025404,2023,7
421,134.0,24.2,8634.97,工作日,晴,MD08_300863,-0.406736643,-0.913545458,0.5,-0.866025404,2023,7
422,250.0,23.0,8634.97,工作日,晴,MD08_300863,-0.207911691,-0.978147601,0.5,-0.866025404,2023,7
423,391.0,25.8,8634.97,工作日,阴,MD08_300863,5.67e-16,-1.0,0.5,-0.866025404,2023,7
424,50.0,27.9,8634.97,周末,小雨,MD08_300863,0.207911691,-0.978147601,0.5,-0.866025404,2023,7
425,72.0,24.7,8634.97,周末,小雨,MD08_300863,0.406736643,-0.913545458,0.5,-0.866025404,2023,7
426,125.0,29.1,8634.97,工作日,小雨,MD08_300863,0.587785252,-0.809016994,0.5,-0.866025404,2023,7
427,346.0,23.4,8634.97,工作日,小雨,MD08_300863,0.743144825,-0.669130606,0.5,-0.866025404,2023,7
428,518.0,31.7,8634.97,工作日,小雨,MD08_300863,0.866025404,-0.5,0.5,-0.866025404,2023,7
429,363.0,23.1,8634.97,工作日,小雨,MD08_300863,0.951056516,-0.309016994,0.5,-0.866025404,2023,7
430,372.0,20.3,8634.97,工作日,晴,MD08_300863,0.994521895,-0.104528463,0.5,-0.866025404,2023,7
431,169.0,21.3,8634.97,周末,晴,MD08_300863,0.994521895,0.104528463,0.5,-0.866025404,2023,7
432,282.0,36.8,9853.37,工作日,阴,MD08_300873,-1.13e-15,1.0,1.22e-16,-1.0,2023,8
433,140.0,33.3,9853.37,工作日,阴,MD08_300873,-0.207911691,0.978147601,1.22e-16,-1.0,2023,8
434,209.0,33.0,9853.37,工作日,阴,MD08_300873,-0.406736643,0.913545458,1.22e-16,-1.0,2023,8
435,186.0,27.6,9853.37,工作日,中雨,MD08_300873,-0.587785252,0.809016994,1.22e-16,-1.0,2023,8
436,209.0,35.8,9853.37,工作日,中雨,MD08_300873,-0.743144825,0.669130606,1.22e-16,-1.0,2023,8
437,649.0,34.8,9853.37,工作日,阴,MD08_300873,-0.866025404,0.5,1.22e-16,-1.0,2023,8
438,864.0,37.0,9853.37,端午,小雨,MD08_300873,-0.951056516,0.309016994,1.22e-16,-1.0,2023,8
439,645.0,36.3,9853.37,端午,中雨,MD08_300873,-0.994521895,0.104528463,1.22e-16,-1.0,2023,8
440,84.0,37.7,9853.37,端午,阴,MD08_300873,-0.994521895,-0.104528463,1.22e-16,-1.0,2023,8
441,228.0,36.1,9853.37,工作日,阴,MD08_300873,-0.951056516,-0.309016994,1.22e-16,-1.0,2023,8
442,249.0,34.5,9853.37,工作日,晴,MD08_300873,-0.866025404,-0.5,1.22e-16,-1.0,2023,8
443,231.0,38.9,9853.37,工作日,晴,MD08_300873,-0.743144825,-0.669130606,1.22e-16,-1.0,2023,8
444,204.0,33.8,9853.37,周末,小雨,MD08_300873,-0.406736643,-0.913545458,1.22e-16,-1.0,2023,8
445,387.0,37.1,9853.37,工作日,小雨,MD08_300873,-0.207911691,-0.978147601,1.22e-16,-1.0,2023,8
446,300.0,29.2,9853.37,工作日,阴,MD08_300873,5.67e-16,-1.0,1.22e-16,-1.0,2023,8
447,111.0,27.9,9853.37,工作日,小雨,MD08_300873,0.207911691,-0.978147601,1.22e-16,-1.0,2023,8
448,249.0,30.0,9853.37,工作日,阴,MD08_300873,0.406736643,-0.913545458,1.22e-16,-1.0,2023,8
449,524.0,37.5,9853.37,工作日,晴,MD08_300873,0.587785252,-0.809016994,1.22e-16,-1.0,2023,8
450,566.0,37.0,9853.37,周末,阴,MD08_300873,0.743144825,-0.669130606,1.22e-16,-1.0,2023,8
451,225.0,32.7,9853.37,周末,中雨,MD08_300873,0.866025404,-0.5,1.22e-16,-1.0,2023,8
452,253.0,32.6,9853.37,工作日,阴,MD08_300873,0.951056516,-0.309016994,1.22e-16,-1.0,2023,8
453,80.0,34.9,9853.37,工作日,中雨,MD08_300873,0.994521895,-0.104528463,1.22e-16,-1.0,2023,8
454,55.0,28.2,9853.37,工作日,晴,MD08_300873,0.994521895,0.104528463,1.22e-16,-1.0,2023,8
455,220.0,32.5,9853.37,工作日,中雨,MD08_300873,0.951056516,0.309016994,1.22e-16,-1.0,2023,8
456,153.0,27.2,9853.37,工作日,阴,MD08_300873,0.866025404,0.5,1.22e-16,-1.0,2023,8
457,226.0,30.5,9853.37,周末,中雨,MD08_300873,0.743144825,0.669130606,1.22e-16,-1.0,2023,8
458,312.0,34.7,9853.37,周末,晴,MD08_300873,0.587785252,0.809016994,1.22e-16,-1.0,2023,8
459,152.0,29.4,9853.37,工作日,晴,MD08_300873,0.406736643,0.913545458,1.22e-16,-1.0,2023,8
460,115.0,38.4,9853.37,工作日,小雨,MD08_300873,0.207911691,0.978147601,1.22e-16,-1.0,2023,8
461,272.0,25.2,9325.83,工作日,晴,MD08_300873,0.207911691,0.978147601,0.5,-0.866025404,2023,8
462,69.0,21.2,9325.83,工作日,晴,MD08_300873,-1.13e-15,1.0,0.5,-0.866025404,2023,8
463,196.0,23.2,9325.83,工作日,晴,MD08_300873,-0.207911691,0.978147601,0.5,-0.866025404,2023,8
464,221.0,27.6,9325.83,周末,晴,MD08_300873,-0.406736643,0.913545458,0.5,-0.866025404,2023,8
465,104.0,27.0,9325.83,周末,晴,MD08_300873,-0.587785252,0.809016994,0.5,-0.866025404,2023,8
466,326.0,28.5,9325.83,工作日,阴,MD08_300873,-0.743144825,0.669130606,0.5,-0.866025404,2023,8
467,267.0,25.9,9325.83,工作日,小雨,MD08_300873,-0.866025404,0.5,0.5,-0.866025404,2023,8
468,216.0,20.0,9325.83,工作日,晴,MD08_300873,-0.951056516,0.309016994,0.5,-0.866025404,2023,8
469,204.0,25.9,9325.83,工作日,小雨,MD08_300873,-0.994521895,0.104528463,0.5,-0.866025404,2023,8
