,Unnamed: 0,日期,历史销量,当天温度,当天油价,节假日,当时天气,item_id,,reindexed_id,节假日_embed_0,当时天气_embed_0,节假日_embed_1,当时天气_embed_1,节假日_embed_2,当时天气_embed_2,item_id_embed_0,item_id_embed_1,item_id_embed_2
7931,7931,2023/4/3,6565,0.42173913,0.629336718,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
15455,15455,2023/5/19,6574,0.560869565,0.419222784,工作日,小雨,MD8H_300874,90,176,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.004285969,0.010028042,0.07972495
13932,13932,2023/5/20,6580,0.526086957,0.106135415,周末,小雨,MD8B_300863,90,159,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,0.05619376,-0.048359618,0.07079406
7947,7947,2023/4/19,6593,0.195652174,0.629336718,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
15432,15432,2023/4/25,6595,0.282608696,0.431966077,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
7942,7942,2023/4/14,6601,0.156521739,0.629336718,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
14053,14053,2023/6/20,6614,0.504347826,1,工作日,晴,MD8B_300873,90,160,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.062181175,0.00912571,0.061804138
13957,13957,2023/6/14,6621,0.969565217,0.232541249,工作日,晴,MD8B_300863,90,159,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.05619376,-0.048359618,0.07079406
15645,15645,2023/5/29,6631,0.591304348,0.61297659,工作日,阴,MD8J_300873,90,178,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05131284,0.05447171,0.054450944
13944,13944,2023/6/1,6662,1,0.232541249,工作日,小雨,MD8B_300863,90,159,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.05619376,-0.048359618,0.07079406
15444,15444,2023/5/8,6662,0.391304348,0.419222784,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
7999,7999,2023/6/11,6690,0.852173913,1,周末,中雨,MD43_300873,90,91,0.11682984,0.27830893,-0.119455874,-0.14739233,-0.08843416,-0.49761134,-0.032952607,0.06455197,0.028551944
15497,15497,2023/6/30,6691,0.743478261,0.814411586,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
13923,13923,2023/5/11,6701,0.339130435,0.106135415,工作日,阴,MD8B_300863,90,159,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.05619376,-0.048359618,0.07079406
15446,15446,2023/5/10,6708,0.473913043,0.419222784,工作日,小雨,MD8H_300874,90,176,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.004285969,0.010028042,0.07972495
5124,5124,2023/4/19,6715,0.186956522,0.431966077,工作日,晴,MD24_300874,90,59,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.04581666,-0.059667014,0.0787202
5903,5903,2023/4/6,6717,0.065217391,0.431966077,工作日,晴,MD27_300874,90,68,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.017949007,0.037445255,0.059250347
14048,14048,2023/6/15,6718,0.765217391,1,工作日,小雨,MD8B_300873,90,160,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.062181175,0.00912571,0.061804138
7933,7933,2023/4/5,6722,0.27826087,0.629336718,清明,晴,MD43_300873,90,91,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,-0.032952607,0.06455197,0.028551944
7968,7968,2023/5/11,6727,0.343478261,0.61297659,工作日,阴,MD43_300873,90,91,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.032952607,0.06455197,0.028551944
5125,5125,2023/4/20,6745,0.126086957,0.431966077,工作日,晴,MD24_300874,90,59,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.04581666,-0.059667014,0.0787202
15460,15460,2023/5/24,6762,0.495652174,0.419222784,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
7974,7974,2023/5/17,6770,0.308695652,0.61297659,工作日,小雨,MD43_300873,90,91,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.032952607,0.06455197,0.028551944
15433,15433,2023/4/26,6770,0.269565217,0.431966077,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
15420,15420,2023/4/13,6791,0.356521739,0.431966077,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
15473,15473,2023/6/6,6792,0.547826087,0.814411586,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
7998,7998,2023/6/10,6800,0.67826087,1,周末,小雨,MD43_300873,90,91,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.032952607,0.06455197,0.028551944
14000,14000,2023/4/27,6801,0.2,0.629336718,工作日,阴,MD8B_300873,90,160,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.062181175,0.00912571,0.061804138
15448,15448,2023/5/12,6803,0.404347826,0.419222784,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
13929,13929,2023/5/17,6811,0.665217391,0.106135415,工作日,晴,MD8B_300863,90,159,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.05619376,-0.048359618,0.07079406
15469,15469,2023/6/2,6813,0.708695652,0.814411586,工作日,小雨,MD8H_300874,90,176,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.004285969,0.010028042,0.07972495
15421,15421,2023/4/14,6820,0.334782609,0.431966077,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
7939,7939,2023/4/11,6834,0.165217391,0.629336718,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
13965,13965,2023/6/22,6842,0.917391304,0.232541249,端午,阴,MD8B_300863,90,159,0.27282408,-0.3706413,0.44870573,0.35200953,-0.10796219,-0.17355454,0.05619376,-0.048359618,0.07079406
13970,13970,2023/6/27,6842,0.656521739,0.232541249,工作日,小雨,MD8B_300863,90,159,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.05619376,-0.048359618,0.07079406
7983,7983,2023/5/26,6846,0.626086957,0.61297659,工作日,阴,MD43_300873,90,91,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.032952607,0.06455197,0.028551944
7969,7969,2023/5/12,6853,0.434782609,0.61297659,工作日,小雨,MD43_300873,90,91,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.032952607,0.06455197,0.028551944
14059,14059,2023/6/26,6856,0.852173913,1,工作日,阴,MD8B_300873,90,160,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.062181175,0.00912571,0.061804138
15483,15483,2023/6/16,6860,0.673913043,0.814411586,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
7982,7982,2023/5/25,6862,0.539130435,0.61297659,工作日,阴,MD43_300873,90,91,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.032952607,0.06455197,0.028551944
13890,13890,2023/4/7,6864,0.104347826,0,工作日,晴,MD8B_300863,90,159,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.05619376,-0.048359618,0.07079406
14050,14050,2023/6/17,6873,0.860869565,1,周末,阴,MD8B_300873,90,160,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.062181175,0.00912571,0.061804138
8007,8007,2023/6/19,6878,0.495652174,1,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
15479,15479,2023/6/12,6879,0.704347826,0.814411586,工作日,小雨,MD8H_300874,90,176,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.004285969,0.010028042,0.07972495
14047,14047,2023/6/14,6893,0.969565217,1,工作日,晴,MD8B_300873,90,160,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.062181175,0.00912571,0.061804138
15649,15649,2023/6/2,6901,0.717391304,1,工作日,小雨,MD8J_300873,90,178,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.05131284,0.05447171,0.054450944
5133,5133,2023/4/28,6903,0.27826087,0.431966077,工作日,晴,MD24_300874,90,59,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.04581666,-0.059667014,0.0787202
15472,15472,2023/6/5,6914,0.647826087,0.814411586,工作日,中雨,MD8H_300874,90,176,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.004285969,0.010028042,0.07972495
5114,5114,2023/4/9,6921,0.330434783,0.431966077,周末,晴,MD24_300874,90,59,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.04581666,-0.059667014,0.0787202
10980,10980,2023/6/4,6921,0.595652174,0.814411586,周末,中雨,MD68_300874,90,125,0.11682984,0.27830893,-0.119455874,-0.14739233,-0.08843416,-0.49761134,0.029292844,0.04283099,0.11101581
14036,14036,2023/6/3,6924,0.47826087,1,周末,阴,MD8B_300873,90,160,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.062181175,0.00912571,0.061804138
5917,5917,2023/4/20,6927,0.126086957,0.431966077,工作日,晴,MD27_300874,90,68,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.017949007,0.037445255,0.059250347
13897,13897,2023/4/14,6954,0.37826087,0,工作日,晴,MD8B_300863,90,159,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.05619376,-0.048359618,0.07079406
15442,15442,2023/5/5,6956,0.626086957,0.419222784,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
13898,13898,2023/4/15,6958,0.108695652,0,周末,晴,MD8B_300863,90,159,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.05619376,-0.048359618,0.07079406
13980,13980,2023/4/7,6964,0.104347826,0.629336718,工作日,晴,MD8B_300873,90,160,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.062181175,0.00912571,0.061804138
5951,5951,2023/5/25,6966,0.604347826,0.419222784,工作日,晴,MD27_300874,90,68,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.017949007,0.037445255,0.059250347
15452,15452,2023/5/16,6985,0.513043478,0.419222784,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
15335,15335,2023/4/18,7003,0.239130435,0.629336718,工作日,晴,MD8H_300873,90,175,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.034052745,0.05406171,0.079382874
13950,13950,2023/6/7,7017,0.608695652,0.232541249,工作日,阴,MD8B_300863,90,159,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.05619376,-0.048359618,0.07079406
5110,5110,2023/4/5,7022,0.369565217,0.431966077,清明,晴,MD24_300874,90,59,0.27869418,0.16187012,0.3935554,0.03897214,-0.2981913,-0.612784,-0.04581666,-0.059667014,0.0787202
15468,15468,2023/6/1,7028,0.573913043,0.814411586,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
14083,14083,2023/4/20,7036,0.347826087,0.431966077,工作日,阴,MD8B_300874,90,161,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.06363277,0.008326255,-0.006260112
7954,7954,2023/4/26,7043,0.408695652,0.629336718,工作日,阴,MD43_300873,90,91,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.032952607,0.06455197,0.028551944
15462,15462,2023/5/26,7052,0.543478261,0.419222784,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
14029,14029,2023/5/27,7056,0.27826087,0.61297659,周末,小雨,MD8B_300873,90,160,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.062181175,0.00912571,0.061804138
15603,15603,2023/4/16,7058,0.147826087,0.629336718,周末,晴,MD8J_300873,90,178,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.05131284,0.05447171,0.054450944
15430,15430,2023/4/23,7071,0.37826087,0.431966077,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
15414,15414,2023/4/7,7078,0.230434783,0.431966077,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
14100,14100,2023/5/8,7083,0.547826087,0.419222784,工作日,小雨,MD8B_300874,90,161,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.06363277,0.008326255,-0.006260112
15466,15466,2023/5/30,7083,0.382608696,0.419222784,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
13910,13910,2023/4/27,7088,0.2,0,工作日,阴,MD8B_300863,90,159,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.05619376,-0.048359618,0.07079406
14114,14114,2023/5/22,7092,0.686956522,0.419222784,工作日,晴,MD8B_300874,90,161,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.06363277,0.008326255,-0.006260112
5922,5922,2023/4/25,7097,0.42173913,0.431966077,工作日,阴,MD27_300874,90,68,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.017949007,0.037445255,0.059250347
15465,15465,2023/5/29,7107,0.439130435,0.419222784,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
8015,8015,2023/6/27,7117,0.57826087,1,工作日,中雨,MD43_300873,90,91,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.032952607,0.06455197,0.028551944
14109,14109,2023/5/17,7126,0.665217391,0.419222784,工作日,晴,MD8B_300874,90,161,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.06363277,0.008326255,-0.006260112
15415,15415,2023/4/8,7127,0.02173913,0.431966077,周末,晴,MD8H_300874,90,176,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.004285969,0.010028042,0.07972495
15485,15485,2023/6/18,7127,0.708695652,0.814411586,周末,阴,MD8H_300874,90,176,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.004285969,0.010028042,0.07972495
15647,15647,2023/5/31,7128,0.186956522,0.61297659,工作日,晴,MD8J_300873,90,178,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.05131284,0.05447171,0.054450944
5942,5942,2023/5/16,7131,0.269565217,0.419222784,工作日,晴,MD27_300874,90,68,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.017949007,0.037445255,0.059250347
5920,5920,2023/4/23,7138,0.373913043,0.431966077,工作日,晴,MD27_300874,90,68,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.017949007,0.037445255,0.059250347
15494,15494,2023/6/27,7142,0.973913043,0.814411586,工作日,小雨,MD8H_300874,90,176,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.004285969,0.010028042,0.07972495
5164,5164,2023/5/30,7145,0.404347826,0.419222784,工作日,阴,MD24_300874,90,59,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.04581666,-0.059667014,0.0787202
5111,5111,2023/4/6,7146,0.230434783,0.431966077,工作日,晴,MD24_300874,90,59,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.04581666,-0.059667014,0.0787202
8002,8002,2023/6/14,7156,0.856521739,1,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
14021,14021,2023/5/19,7158,0.634782609,0.61297659,工作日,晴,MD8B_300873,90,160,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.062181175,0.00912571,0.061804138
5916,5916,2023/4/19,7171,0.317391304,0.431966077,工作日,晴,MD27_300874,90,68,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.017949007,0.037445255,0.059250347
15593,15593,2023/4/6,7171,0.004347826,0.629336718,工作日,晴,MD8J_300873,90,178,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.05131284,0.05447171,0.054450944
5113,5113,2023/4/8,7172,0.047826087,0.431966077,周末,晴,MD24_300874,90,59,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.04581666,-0.059667014,0.0787202
14028,14028,2023/5/26,7177,0.373913043,0.61297659,工作日,晴,MD8B_300873,90,160,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.062181175,0.00912571,0.061804138
15605,15605,2023/4/18,7181,0.073913043,0.629336718,工作日,晴,MD8J_300873,90,178,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.05131284,0.05447171,0.054450944
13956,13956,2023/6/13,7191,0.586956522,0.232541249,工作日,晴,MD8B_300863,90,159,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.05619376,-0.048359618,0.07079406
17498,17498,2023/6/12,7193,0.939130435,1,工作日,小雨,MDC5_300873,90,199,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.03957203,0.013847306,0.020204596
15417,15417,2023/4/10,7195,0.408695652,0.431966077,工作日,晴,MD8H_300874,90,176,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.004285969,0.010028042,0.07972495
7948,7948,2023/4/20,7196,0.130434783,0.629336718,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
8014,8014,2023/6/26,7197,0.9,1,工作日,中雨,MD43_300873,90,91,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.032952607,0.06455197,0.028551944
8017,8017,2023/6/29,7200,0.886956522,1,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
14142,14142,2023/6/19,7203,0.526086957,0.814411586,工作日,中雨,MD8B_300874,90,161,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.06363277,0.008326255,-0.006260112
13988,13988,2023/4/15,7210,0.108695652,0.629336718,周末,晴,MD8B_300873,90,160,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.062181175,0.00912571,0.061804138
15668,15668,2023/6/21,7210,0.813043478,1,工作日,中雨,MD8J_300873,90,178,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.05131284,0.05447171,0.054450944
14128,14128,2023/6/5,7215,0.804347826,0.814411586,工作日,中雨,MD8B_300874,90,161,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.06363277,0.008326255,-0.006260112
15445,15445,2023/5/9,7216,0.582608696,0.419222784,工作日,小雨,MD8H_300874,90,176,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.004285969,0.010028042,0.07972495
15666,15666,2023/6/19,7217,0.843478261,1,工作日,晴,MD8J_300873,90,178,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.05131284,0.05447171,0.054450944
5127,5127,2023/4/22,7219,0.413043478,0.431966077,周末,阴,MD24_300874,90,59,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,-0.04581666,-0.059667014,0.0787202
7977,7977,2023/5/20,7231,0.243478261,0.61297659,周末,小雨,MD43_300873,90,91,0.11682984,-0.45605165,-0.119455874,-0.383691,-0.08843416,0.084119916,-0.032952607,0.06455197,0.028551944
14030,14030,2023/5/28,7231,0.334782609,0.61297659,周末,晴,MD8B_300873,90,160,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.062181175,0.00912571,0.061804138
15480,15480,2023/6/13,7242,0.756521739,0.814411586,工作日,小雨,MD8H_300874,90,176,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.004285969,0.010028042,0.07972495
13958,13958,2023/6/15,7247,0.765217391,0.232541249,工作日,小雨,MD8B_300863,90,159,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,0.05619376,-0.048359618,0.07079406
8009,8009,2023/6/21,7249,0.543478261,1,工作日,晴,MD43_300873,90,91,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.032952607,0.06455197,0.028551944
8008,8008,2023/6/20,7254,0.769565217,1,工作日,阴,MD43_300873,90,91,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.032952607,0.06455197,0.028551944
5163,5163,2023/5/29,7265,0.682608696,0.419222784,工作日,小雨,MD24_300874,90,59,0.34693596,-0.45605165,0.09961563,-0.383691,-0.6226144,0.084119916,-0.04581666,-0.059667014,0.0787202
5116,5116,2023/4/11,7266,0.343478261,0.431966077,工作日,晴,MD24_300874,90,59,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.04581666,-0.059667014,0.0787202
13912,13912,2023/4/29,7271,0.013043478,0,劳动节,晴,MD8B_300863,90,159,-0.3833651,0.16187012,-0.057714194,0.03897214,-0.18704179,-0.612784,0.05619376,-0.048359618,0.07079406
15464,15464,2023/5/28,7274,0.286956522,0.419222784,周末,晴,MD8H_300874,90,176,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,0.004285969,0.010028042,0.07972495
10860,10860,2023/5/4,7276,0.595652174,0.61297659,工作日,阴,MD68_300873,90,124,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.044997174,0.012046181,0.07940599
8012,8012,2023/6/24,7277,0.7,1,端午,阴,MD43_300873,90,91,0.27282408,-0.3706413,0.44870573,0.35200953,-0.10796219,-0.17355454,-0.032952607,0.06455197,0.028551944
7943,7943,2023/4/15,7282,0.352173913,0.629336718,周末,晴,MD43_300873,90,91,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.032952607,0.06455197,0.028551944
14040,14040,2023/6/7,7287,0.608695652,1,工作日,阴,MD8B_300873,90,160,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.062181175,0.00912571,0.061804138
10858,10858,2023/5/2,7288,0.595652174,0.61297659,劳动节,小雨,MD68_300873,90,124,-0.3833651,-0.45605165,-0.057714194,-0.383691,-0.18704179,0.084119916,-0.044997174,0.012046181,0.07940599
10855,10855,2023/4/29,7291,0.017391304,0.629336718,劳动节,阴,MD68_300873,90,124,-0.3833651,-0.3706413,-0.057714194,0.35200953,-0.18704179,-0.17355454,-0.044997174,0.012046181,0.07940599
5160,5160,2023/5/26,7301,0.552173913,0.419222784,工作日,阴,MD24_300874,90,59,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.04581666,-0.059667014,0.0787202
5131,5131,2023/4/26,7302,0.013043478,0.431966077,工作日,晴,MD24_300874,90,59,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.04581666,-0.059667014,0.0787202
15621,15621,2023/5/4,7305,0.317391304,0.61297659,工作日,阴,MD8J_300873,90,178,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,-0.05131284,0.05447171,0.054450944
5156,5156,2023/5/22,7306,0.626086957,0.419222784,工作日,晴,MD24_300874,90,59,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.04581666,-0.059667014,0.0787202
5167,5167,2023/6/2,7313,0.934782609,0.814411586,工作日,中雨,MD24_300874,90,59,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.04581666,-0.059667014,0.0787202
13975,13975,2023/4/2,7315,0.282608696,0.629336718,周末,晴,MD8B_300873,90,160,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.062181175,0.00912571,0.061804138
14052,14052,2023/6/19,7318,0.526086957,1,工作日,中雨,MD8B_300873,90,160,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,-0.062181175,0.00912571,0.061804138
15459,15459,2023/5/23,7320,0.656521739,0.419222784,工作日,阴,MD8H_300874,90,176,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.004285969,0.010028042,0.07972495
5924,5924,2023/4/27,7329,0,0.431966077,工作日,晴,MD27_300874,90,68,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,0.017949007,0.037445255,0.059250347
13936,13936,2023/5/24,7335,0.617391304,0.106135415,工作日,阴,MD8B_300863,90,159,0.34693596,-0.3706413,0.09961563,0.35200953,-0.6226144,-0.17355454,0.05619376,-0.048359618,0.07079406
15493,15493,2023/6/26,7349,0.508695652,0.814411586,工作日,中雨,MD8H_300874,90,176,0.34693596,0.27830893,0.09961563,-0.14739233,-0.6226144,-0.49761134,0.004285969,0.010028042,0.07972495
5108,5108,2023/4/3,7355,0.417391304,0.431966077,工作日,晴,MD24_300874,90,59,0.34693596,0.16187012,0.09961563,0.03897214,-0.6226144,-0.612784,-0.04581666,-0.059667014,0.0787202
14044,14044,2023/6/11,7355,0.791304348,1,周末,晴,MD8B_300873,90,160,0.11682984,0.16187012,-0.119455874,0.03897214,-0.08843416,-0.612784,-0.062181175,0.00912571,0.061804138
13905,13905,2023/4/22,7366,0.391304348,0,周末,阴,MD8B_300863,90,159,0.11682984,-0.3706413,-0.119455874,0.35200953,-0.08843416,-0.17355454,0.05619376,-0.048359618,0.07079406
